"CUSTOMER_BUSINESS_ID","CUSTOMER_NAME","ADDRESS_LINE_1","CITY","POSTAL_CODE","STATE","ADDRESS_LINE_2","COUNTRY","COUNTY","CUSTOMER_FULL_DETAIL","PHONE","POSTALCODE_EXTENSION","IDENTIFIER_TYPE","IDENTIFIER_VALUE","ENRICHED_INDICATOR","CONFIDENCE_SCORE","VERIFICATION_MESSAGE","VERIFICATION_STATUS_CODE","ADDRESS_ROLE","CREATED_TIMESTAMP","UPDATED_TIMESTAMP"
"CUS0000000077","Bedford Central School Dist","632 S BEDFORD RD","BEDFORD","10506","US-NY","","US",,"Bedford Central School Dist 632 S BEDFORD RD  BEDFORD US-NY 10506 US",,,"NCES ID","ZCOTOHP6VZ41","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000077","Bedford Central School Dist","633 S BEDFORD RD","BEDFORD","1050P","US-NY","","US",,"Bedford Central School Dist 633 S BEDFORD RD  BEDFORD US-NY 1050P US",,,"AgileEd ID","64T026RJRNY2","VALID",0.9505693211,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000077","Bedford Central School Dist","632 S BEDFORD RD","BEDFORD","10506","US-NY","","US",,"Bedford Central School Dist 632 S BEDFORD RD  BEDFORD US-NY 10506 US",,,"NCES ID","479T6VXDP5GJ","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000077","Bedford Central School Dist","632 S BEDFORD RD","BEDFORD","10506","US-NY","","US",,"Bedford Central School Dist 632 S BEDFORD RD  BEDFORD US-NY 10506 US",,,"NCES ID","QM5K8P4Q0B8I","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000077","Bedford Central School Dist","632 S BEDFORD RD","BEDFORD","10506","US-NY","","US",,"Bedford Central School Dist 632 S BEDFORD RD  BEDFORD US-NY 10506 US",,,"AgileEd ID","8BBI4WIRE8QJ","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000082A","Wakonda Elementary School","4847 CURTIS AVE","OMAHA","68104-1300","US-NE","","US",,"Wakonda Elementary School 4847 CURTIS AVE  OMAHA US-NE 68104-1300 US",,,"HMH SFDC ID","WSNFFYKPL3CH","VALID",0.9991387808,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000082A","Wakonda Elementary School","4845 CURTIS AVE","OMAHA","68104-1300","US-NE","","US",,"Wakonda Elementary School 4845 CURTIS AVE  OMAHA US-NE 68104-1300 US",,,"SAP Customer Number","3XJVOEGI3QUP","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000082A","Wakonda Elementary School","4845 CURTIS AVE","OMAHA","68104-1300","US-NE","","US",,"Wakonda Elementary School 4845 CURTIS AVE  OMAHA US-NE 68104-1300 US",,,"NWEA SFDC ID","HJB2JTXB02B6","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000082A","Wakonda Elementary School","4843 CURTIS AVE","OMAHA","68104-1308","US-NE","","US",,"Wakonda Elementary School 4843 CURTIS AVE  OMAHA US-NE 68104-1308 US",,,"AgileEd ID","3LVO0IPFG8PJ","VALID",0.9934289145,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000082A","Wakonda Elementary School","4845 CURTIS AVE","OMAHA","68104-1300","US-NE","","US",,"Wakonda Elementary School 4845 CURTIS AVE  OMAHA US-NE 68104-1300 US",,,"NWEA SFDC ID","RN8LPY857NZ3","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000021L","Iowa Ctrl Cmty Clg-Storm Lake","916 RUSSELL ST","STRM LAKE","50588-2018","US-IA","","US",,"Iowa Ctrl Cmty Clg-Storm Lake 916 RUSSELL ST  STRM LAKE US-IA 50588-2018 US",,,"HMH ID","OQMF5L9MO1SD","VALID",0.9728697337,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000021L","Iowa Ctrl Cmty Clg-Storm Lake","916 RUSSELL ST","STORM LAKE","50588-201X","US-IA","","US",,"Iowa Ctrl Cmty Clg-Storm Lake 916 RUSSELL ST  STORM LAKE US-IA 50588-201X US",,,"HMH ID","RLA8S8HMBR5X","VALID",0.9840785327,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000021L","Iowa Ctrl Cmty Clg-Storm Lake","916 RUSSERL ST","STORM LAKE","50588-2018","US-IA","","US",,"Iowa Ctrl Cmty Clg-Storm Lake 916 RUSSERL ST  STORM LAKE US-IA 50588-2018 US",,,"HMH Ref ID","E9O2M71HSSBE","VALID",0.9682845283,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000021L","Iowa Ctrl Cmty Clg-Storm Lake","916 RUSSELL ST","STORM LAKE","50588-201A","US-IA","","US",,"Iowa Ctrl Cmty Clg-Storm Lake 916 RUSSELL ST  STORM LAKE US-IA 50588-201A US",,,"HMH Ref ID","6F7LOW4VSSRU","VALID",0.9830727468,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000100S","Ps 246 Poe Center","NY","BRONX","10468-4490",,"","US",,"Ps 246 Poe Center NY  BRONX  10468-4490 US",,,"AgileEd ID","S0R778NRXVOB","VALID",0.9940803324,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000485H","District 73 Gilford","2 BELKNAP MOUNTAIN RD","GILFORD","03249-680Q","US-NH","","US",,"District 73 Gilford 2 BELKNAP MOUNTAIN RD  GILFORD US-NH 03249-680Q US",,,"SAP Customer Number","F4W2VSF08ISG","VALID",0.9913841447,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000485H","District 73 Gilford","2 BELKNAP MOUNTAIN RD","GILFORD","03249-6808","US-NH","","US",,"District 73 Gilford 2 BELKNAP MOUNTAIN RD  GILFORD US-NH 03249-6808 US",,,"SAP Customer Number","VPOUI0OMOMS9","VALID",0.9995208362,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000808","Oologah Upper Elem School","10699 S HIGHWAY 169","OOLOGAH","74053-334Q","US-OK","","US",,"Oologah Upper Elem School 10699 S HIGHWAY 169  OOLOGAH US-OK 74053-334Q US",,,"NWEA SFDC ID","IPR11V127MY8","VALID",0.9846803456,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000808","Oologah Upper Elem School","10700 S HIGHWAY 169","OXLOGAH","74053-3346","US-OK","","US",,"Oologah Upper Elem School 10700 S HIGHWAY 169  OXLOGAH US-OK 74053-3346 US",,,"HMH ID","DJRWEDBCY8NY","VALID",0.9743513678,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000068W","Lynnwood Elementary School","6 REGINA DR","SCHENECTADY","12303-5436","US-NY","","US",,"Lynnwood Elementary School 6 REGINA DR  SCHENECTADY US-NY 12303-5436 US",,,"SAP Customer Number","UCKQVIIFRCHY","VALID",0.9713051274,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000030U","Terra Linda Elementary School","1997 NW 143RD AVE","PORTLAND","97229-430J","US-OR","","US",,"Terra Linda Elementary School 1997 NW 143RD AVE  PORTLAND US-OR 97229-430J US",,,"AgileEd ID","Y32ORWIXZ2C9","VALID",0.9791358304,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000030U","Terra Linda Elementary School","1997 NW 143RD AVE","PORTLAND","97229-4304","US-OR","","US",,"Terra Linda Elementary School 1997 NW 143RD AVE  PORTLAND US-OR 97229-4304 US",,,"NWEA SFDC ID","UXX8L2DDH0UY","VALID",0.9927868634,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000025P","Woodford County Public Schools","331 PISGAH PIKE","VERSAILLES","40383-9214","US-KY","","US",,"Woodford County Public Schools 331 PISGAH PIKE  VERSAILLES US-KY 40383-9214 US",,,"HMH SFDC ID","6KWHEF0VOTQT","VALID",0.9955749369,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000819","Hunley Park Elementary School","1002 MICHIGAN AVE","CHARLESTON AFB","29404-2027","US-SC","","US",,"Hunley Park Elementary School 1002 MICHIGAN AVE  CHARLESTON AFB US-SC 29404-2027 US",,,"AgileEd ID","RYHR3YFK8HW9","VALID",0.9718304109,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000437","Gause Ind School District","401 COLLEGE STREET","GAUSE","77857-7337","US-TX","","US",,"Gause Ind School District 401 COLLEGE STREET  GAUSE US-TX 77857-7337 US",,,"HMH ID","C9X5JZ6KF162","VALID",0.9806974164,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000437","Gause Ind School District","398 COLLEGE STREET","GAUSE","77857-7335","US-TX","","US",,"Gause Ind School District 398 COLLEGE STREET  GAUSE US-TX 77857-7335 US",,,"HMH ID","6S5NKB4EHOU6","VALID",0.970441019,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000437","Gause Ind School District","399 COLLEGE STREET","GAUSE","77857-7334","US-TX","","US",,"Gause Ind School District 399 COLLEGE STREET  GAUSE US-TX 77857-7334 US",,,"HMH ID","L9LCQH1UF22E","VALID",0.9735928362,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000022M","Muskegon Correctional Fac","2402 S SHERIDAN DR","MUSKEGON","49442-624G","US-MI","","US",,"Muskegon Correctional Fac 2402 S SHERIDAN DR  MUSKEGON US-MI 49442-624G US",,,"NWEA SFDC ID","UZGPPOHSWQ40","VALID",0.979863482,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000808","Oologah Upper Elem School","10698 S HIGHWAY 169","OOLOGAH","74053-3346","US-OK","","US",,"Oologah Upper Elem School 10698 S HIGHWAY 169  OOLOGAH US-OK 74053-3346 US",,,"HMH SFDC ID","112HXRJM4T8B","VALID",0.9916185753,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000808","Oologah Upper Elem School","10700 S HIGHWAY 169","OOLOGAH","74053-334T","US-OK","","US",,"Oologah Upper Elem School 10700 S HIGHWAY 169  OOLOGAH US-OK 74053-334T US",,,"SAP Customer Number","4PBGX25FPLO1","VALID",0.9918238288,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000047B","Vernon College-Sheppard","425 5TH AVE STE 8","SHEPPARD AFB","7631X","US-TX","","US",,"Vernon College-Sheppard 425 5TH AVE STE 8  SHEPPARD AFB US-TX 7631X US",,,"SAP Customer Number","4TL0THHZY7EZ","VALID",0.987257646,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000047B","Vernon College-Sheppard","426 5TH AVE STE 8","SHEPPARD AFB","76312","US-TX","","US",,"Vernon College-Sheppard 426 5TH AVE STE 8  SHEPPARD AFB US-TX 76312 US",,,"HMH ID","FYH1FKJ4YK1B","VALID",0.9989596975,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000047B","Vernon College-Sheppard","425 5TH AVE STE 8","SHEPPARD AFB","76311","US-TX","","US",,"Vernon College-Sheppard 425 5TH AVE STE 8  SHEPPARD AFB US-TX 76311 US",,,"HMH Ref ID","NS2ZYBNO2Y8B","VALID",0.9942590121,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000066","Garden City Community College","800 N CAMPUS DR","GARDEN CITY","67846-6335","US-KS","","US",,"Garden City Community College 800 N CAMPUS DR  GARDEN CITY US-KS 67846-6335 US",,,"HMH SFDC ID","7WXE6SYLZTGX","VALID",0.9894055523,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000066","Garden City Community College","803 N CAMPUS DR","GARDEN CITY","67846-6333","US-KS","","US",,"Garden City Community College 803 N CAMPUS DR  GARDEN CITY US-KS 67846-6333 US",,,"HMH Ref ID","QF5Q14J1RIPZ","VALID",0.9976306927,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000032W","Life University","995 ROSWELL ST NE","MARIETTA","30060-215T","US-GA","","US",,"Life University 995 ROSWELL ST NE  MARIETTA US-GA 30060-215T US",,,"HMH Ref ID","HP0XI5BJ5D5E","VALID",0.9827754213,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000032W","Life University","996 ROSWELL ST NE","MARIETTA","30060-2151","US-GA","","US",,"Life University 996 ROSWELL ST NE  MARIETTA US-GA 30060-2151 US",,,"SAP Customer Number","QRU54D8WZ42O","VALID",0.9981992947,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000010A","Prairie Home R5 School","302 HIGHWAY DR","PRAIRIE HOME","65068-233S","US-MO","","US",,"Prairie Home R5 School 302 HIGHWAY DR  PRAIRIE HOME US-MO 65068-233S US",,,"HMH SFDC ID","38QOLDFORXO1","VALID",0.9881841113,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000426","Calvert Elementary School","78 BRICK MEETING HOUSE RD","RISING SUN","21911-170T","US-MD","","US",,"Calvert Elementary School 78 BRICK MEETING HOUSE RD  RISING SUN US-MD 21911-170T US",,,"AgileEd ID","3JPXGH30153S","VALID",0.9834585477,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000426","Calvert Elementary School","77 BRICK MEETING HOUSE RD","RISING SUN","21911-1709","US-MD","","US",,"Calvert Elementary School 77 BRICK MEETING HOUSE RD  RISING SUN US-MD 21911-1709 US",,,"HMH SFDC ID","G2IV7ZZJ64QH","VALID",0.9898366215,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000742","Mountain Park Elem School","1499 POUNDS RD SW","LILBURN","30047-670J","US-GA","","US",,"Mountain Park Elem School 1499 POUNDS RD SW  LILBURN US-GA 30047-670J US",,,"NCES ID","XDRKZ40AQ15O","VALID",0.9739790205,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000089H","Fayetteville Creative Pre-Sch","56 W COLT SQUARE DR","FAYETTEVILLE","72703-281J","US-AR","","US",,"Fayetteville Creative Pre-Sch 56 W COLT SQUARE DR  FAYETTEVILLE US-AR 72703-281J US",,,"HMH SFDC ID","2ZYZSILU3NDZ","VALID",0.9780864342,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000089H","Fyetteville Creative Pre-Sch","57 W COLT SQUARE DR","FAYETTEVILLE","72703-2814","US-AR","","US",,"Fyetteville Creative Pre-Sch 57 W COLT SQUARE DR  FAYETTEVILLE US-AR 72703-2814 US",,,"HMH ID","5RQNSVSOJRPP","VALID",0.9816560546,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000089H","Fayetteville Creative Pre-Sch","55 W COLT SQUARE DR","FAYETTEVILLE","72703-2814","US-AR","","US",,"Fayetteville Creative Pre-Sch 55 W COLT SQUARE DR  FAYETTEVILLE US-AR 72703-2814 US",,,"HMH ID","DNKSEKNKBF2P","VALID",0.9850689693,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000084C","Hunley Park Elementary School","1000 MICHIGAN AVE","CHARLESTON","29404-202U","US-SC","","US",,"Hunley Park Elementary School 1000 MICHIGAN AVE  CHARLESTON US-SC 29404-202U US",,,"NWEA SFDC ID","AELYYZZ0JDCL","VALID",0.9723062327,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000084C","Hunley Park Elementary School","999 MICHIGAN AVE","CHARLESTON","29404-202X","US-SC","","US",,"Hunley Park Elementary School 999 MICHIGAN AVE  CHARLESTON US-SC 29404-202X US",,,"HMH ID","75ELTFEBE540","VALID",0.9727113891,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000084C","Hunley Park Elementary School","1001 MICHIGAN AVE","CHARLESTON","29404-2020","US-SC","","US",,"Hunley Park Elementary School 1001 MICHIGAN AVE  CHARLESTON US-SC 29404-2020 US",,,"AgileEd ID","7SPF0R8U7WPG","VALID",0.9925386081,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000064S","Europa Language School","CHAUSSEE DE WATERLOO 717A","BRUSSELS","100E",,"","BE",,"Europa Language School CHAUSSEE DE WATERLOO 717A  BRUSSELS  100E BE",,,"HMH Ref ID","XQPVA5KW3HGB","VALID",0.981686959,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000083B","Edward E Drew Middle School","501 CAMBRIDGEST","FREDERICKSBURG","22405-1421","US-VA","","US",,"Edward E Drew Middle School 501 CAMBRIDGEST  FREDERICKSBURG US-VA 22405-1421 US",,,"NCES ID","ZSMV30QABXW2","VALID",0.9878553794,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000083B","Edward E Drew Middle School","500 CAMBRIDGE ST","FREDERICKSBURG","22405-1421","US-VA","","US",,"Edward E Drew Middle School 500 CAMBRIDGE ST  FREDERICKSBURG US-VA 22405-1421 US",,,"SAP Customer Number","UDIZ1XEVO7Q5","VALID",0.9946040603,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000083B","Edward E Drew Middle School","500 CAMBRIDGE ST","FREDERICKSBURG","22405-1421","US-VA","","US",,"Edward E Drew Middle School 500 CAMBRIDGE ST  FREDERICKSBURG US-VA 22405-1421 US",,,"HMH ID","HZGOPJDN8EZP","VALID",0.9946040603,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
